tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time
83,42:15.2,43:38.4,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,141,Kendall Street,42.36356016,-71.08216792,2685,Subscriber,1970,0,174,-71.08235975,42.36469273,124199,-71.07927723,42.362949,38535,38618
362,43:44.8,49:46.9,398,75 Binney St,42.36550729,-71.0801376,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,2281,Subscriber,1983,1,257061,-71.08295715,42.3640637,124885,-71.09067027,42.36242428,38624,38986
502,45:15.3,53:37.4,117,Binney St / Sixth St,42.36608797,-71.08633604,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5296,Subscriber,2000,1,202248,-71.08704131,42.36670227,45423,-71.09351742,42.35825592,38715,39217
145,46:53.7,49:19.5,141,Kendall Street,42.36356016,-71.08216792,189,Kendall T,42.36242784,-71.08495474,789,Subscriber,1970,0,225269,-71.08435148,42.36380294,259923,-71.0866881,42.36212664,38813,38959
155,48:49.2,51:24.9,141,Kendall Street,42.36356016,-71.08216792,117,Binney St / Sixth St,42.36608797,-71.08633604,2291,Subscriber,1989,1,257131,-71.08189212,42.36602465,190149,-71.08845472,42.3654104,38929,39084
350,50:36.9,56:27.3,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,144,Rogers St & Land Blvd,42.36575798,-71.07699394,2221,Subscriber,1982,1,189148,-71.09083272,42.36609193,127059,-71.07599116,42.36573894,39036,39387
101,51:11.9,52:53.6,189,Kendall T,42.36242784,-71.08495474,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4811,Subscriber,1994,1,45037,-71.08747349,42.36437315,201808,-71.09201715,42.35968325,39071,39173
333,55:34.6,01:08.2,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,3144,Subscriber,1998,2,45423,-71.09351742,42.35825592,124885,-71.09067027,42.36242428,39334,39668
216,57:12.2,00:48.7,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,3129,Subscriber,2001,1,225296,-71.0948748,42.3603669,4342,-71.08862548,42.36164777,39432,39648
227,03:32.4,07:20.0,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,189,Kendall T,42.36242784,-71.08495474,5748,Subscriber,1971,2,202091,-71.08926099,42.36230362,203474,-71.08617738,42.36479214,39812,40039
176,03:54.1,06:50.5,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,2093,Subscriber,2001,1,201826,-71.09403266,42.36038414,259924,-71.08839543,42.36347756,39834,40010
339,16:30.4,22:09.6,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,5526,Subscriber,2001,1,201805,-71.09239917,42.35900791,202846,-71.08667725,42.36321684,40590,40929
189,22:57.3,26:06.6,185,Third at Binney,42.36544486,-71.08277142,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,3287,Subscriber,1971,1,257245,-71.0807263,42.36586152,258229,-71.09068905,42.36703951,40977,41166
850,26:11.3,40:21.6,318,Ames St at Broadway,42.3636929,-71.0875672,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,2955,Subscriber,1993,1,245876,-71.08779438,42.36178042,102902,-71.07314458,42.36996756,41171,42021
292,37:53.0,42:45.2,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,189,Kendall T,42.36242784,-71.08495474,4932,Subscriber,1990,1,99421,-71.07838717,42.37108031,203986,-71.08733726,42.36046472,41872,42165
307,37:56.5,43:04.1,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,4212,Subscriber,1994,1,201812,-71.09086412,42.36000028,101528,-71.08748081,42.36280808,41876,42184
711,43:48.5,55:39.6,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,5992,Subscriber,2001,1,201803,-71.09318083,42.35929494,4333,-71.08214497,42.36115686,42228,42939
201,44:29.3,47:50.5,141,Kendall Street,42.36356016,-71.08216792,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5123,Subscriber,1998,1,259926,-71.0827925,42.36264191,245877,-71.08795597,42.36214776,42269,42470
265,50:21.7,54:46.8,189,Kendall T,42.36242784,-71.08495474,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,3756,Subscriber,1994,2,203465,-71.08346182,42.36275442,25433,-71.09372757,42.36736022,42621,42886
337,55:17.6,00:54.7,189,Kendall T,42.36242784,-71.08495474,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6027,Customer,1982,1,4368,-71.08392274,42.36173735,259990,-71.09386902,42.35656737,42917,43254
428,57:25.3,04:33.5,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,4453,Subscriber,1988,1,4323,-71.09477063,42.35904934,259926,-71.0827925,42.36264191,43045,43473
394,58:27.5,05:01.7,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,141,Kendall Street,42.36356016,-71.08216792,6159,Subscriber,1996,1,201807,-71.09291774,42.35871045,246777,-71.08087254,42.36228773,43107,43501
245,59:35.8,03:40.8,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3363,Subscriber,1986,1,45037,-71.08747349,42.36437315,201813,-71.09083126,42.35967648,43175,43420
414,00:18.8,07:13.3,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,189,Kendall T,42.36242784,-71.08495474,2955,Subscriber,1986,1,11354,-71.07814182,42.36903119,203986,-71.08733726,42.36046472,43218,43633
344,09:48.1,15:32.7,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2326,Subscriber,1998,2,69970,-71.0886759,42.36022586,257166,-71.0920709,42.35976105,43788,44132
519,15:09.6,23:49.1,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,144,Rogers St & Land Blvd,42.36575798,-71.07699394,2914,Subscriber,1983,1,259940,-71.09356911,42.36161301,69938,-71.07749149,42.36544853,44109,44629
636,22:18.9,32:55.2,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3669,Subscriber,1986,1,92072,-71.07938385,42.37213335,202091,-71.08926099,42.36230362,44538,45175
995,23:15.4,39:50.6,318,Ames St at Broadway,42.3636929,-71.0875672,107,Ames St at Main St,42.3625,-71.08822,5828,Subscriber,1981,1,125217,-71.08902574,42.36428884,201823,-71.09013443,42.3611579,44595,45590
1290,25:35.7,47:06.3,189,Kendall T,42.36242784,-71.08495474,318,Ames St at Broadway,42.3636929,-71.0875672,5748,Customer,1969,0,4331,-71.08365971,42.36074076,245878,-71.08788993,42.36149681,44735,46026
515,31:30.8,40:06.0,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,3010,Subscriber,1990,2,202852,-71.09504333,42.35938232,260667,-71.0815805,42.36302972,45090,45606
636,34:26.6,45:03.3,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,5845,Subscriber,1983,1,201824,-71.09375344,42.36018961,259922,-71.0828517,42.36351583,45266,45903
2479,34:44.7,16:03.9,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5075,Subscriber,1997,1,201815,-71.0930601,42.36038339,202853,-71.09596468,42.3591951,45284,47763
429,36:24.1,43:33.7,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,141,Kendall Street,42.36356016,-71.08216792,5014,Subscriber,1994,1,201824,-71.09375344,42.36018961,203547,-71.08260139,42.36135795,45384,45813
888,37:50.7,52:39.1,318,Ames St at Broadway,42.3636929,-71.0875672,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5521,Subscriber,1997,2,190149,-71.08845472,42.3654104,201805,-71.09239917,42.35900791,45470,46359
491,39:37.7,47:49.2,189,Kendall T,42.36242784,-71.08495474,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6161,Subscriber,1983,1,257060,-71.08308255,42.36418165,4324,-71.09505494,42.35814262,45577,46069
91,41:10.9,42:42.1,189,Kendall T,42.36242784,-71.08495474,318,Ames St at Broadway,42.3636929,-71.0875672,4932,Subscriber,1991,1,45037,-71.08747349,42.36437315,259920,-71.08765373,42.36325299,45670,45762
465,41:24.6,49:10.5,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2578,Subscriber,1965,1,4342,-71.08862548,42.36164777,225296,-71.0948748,42.3603669,45684,46150
230,44:19.3,48:09.9,107,Ames St at Main St,42.3625,-71.08822,185,Third at Binney,42.36544486,-71.08277142,4031,Subscriber,1992,1,69953,-71.08937202,42.36342991,203475,-71.08513341,42.36435134,45859,46089
319,47:32.7,52:52.4,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,5331,Subscriber,1993,1,45423,-71.09351742,42.35825592,246684,-71.09098619,42.36326769,46052,46372
485,48:57.0,57:02.0,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4421,Subscriber,1993,2,225398,-71.0896451,42.3718888,4347,-71.09057153,42.36162,46137,46622
211,50:47.0,54:18.9,318,Ames St at Broadway,42.3636929,-71.0875672,185,Third at Binney,42.36544486,-71.08277142,4932,Subscriber,1973,1,28050,-71.08658655,42.36563097,48471,-71.0853515,42.36362475,46246,46458
503,51:46.8,00:10.1,189,Kendall T,42.36242784,-71.08495474,398,75 Binney St,42.36550729,-71.0801376,2774,Subscriber,1989,1,257060,-71.08308255,42.36418165,52044,-71.08040142,42.36707168,46306,46810
439,54:18.9,01:38.1,398,75 Binney St,42.36550729,-71.0801376,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3141,Subscriber,1992,1,52844,-71.08328591,42.36621679,257166,-71.0920709,42.35976105,46458,46898
499,55:30.8,03:50.2,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4915,Subscriber,1992,1,137916,-71.07875286,42.37117072,44842,-71.09257944,42.3633722,46530,47030
262,56:55.7,01:18.2,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,2889,Subscriber,2000,1,4325,-71.09342746,42.35764491,69952,-71.08810427,42.36388695,46615,46878
1315,56:57.4,18:52.9,185,Third at Binney,42.36544486,-71.08277142,189,Kendall T,42.36242784,-71.08495474,3836,Customer,1990,2,156674,-71.08349965,42.36706791,224974,-71.08321662,42.36143689,46617,47932
251,57:05.4,01:16.5,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3363,Subscriber,1996,1,201816,-71.09322601,42.36070129,4342,-71.08862548,42.36164777,46625,46876
175,57:38.3,00:34.3,318,Ames St at Broadway,42.3636929,-71.0875672,141,Kendall Street,42.36356016,-71.08216792,5082,Subscriber,1971,1,258221,-71.08623358,42.36270448,128324,-71.08000641,42.36285998,46658,46834
175,01:01.7,03:57.0,107,Ames St at Main St,42.3625,-71.08822,141,Kendall Street,42.36356016,-71.08216792,5331,Subscriber,1998,1,245876,-71.08779438,42.36178042,100937,-71.08234246,42.36236216,46861,47036
370,01:37.2,07:48.0,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,2352,Subscriber,1988,2,4365,-71.09515103,42.35963438,257061,-71.08295715,42.3640637,46897,47268
349,02:06.6,07:55.9,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,4707,Customer,1969,0,201807,-71.09291774,42.35871045,4330,-71.08450278,42.3605652,46926,47275
321,02:17.9,07:39.7,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,5844,Subscriber,1986,1,201814,-71.09067307,42.35941899,224974,-71.08321662,42.36143689,46937,47259
149,03:09.9,05:39.1,189,Kendall T,42.36242784,-71.08495474,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3748,Subscriber,1988,2,45037,-71.08747349,42.36437315,259927,-71.09073911,42.36456444,46989,47139
351,07:15.4,13:07.3,189,Kendall T,42.36242784,-71.08495474,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,2217,Subscriber,1992,1,48370,-71.0848419,42.3641353,137601,-71.08297717,42.37056889,47235,47587
367,12:23.4,18:30.5,144,Rogers St & Land Blvd,42.36575798,-71.07699394,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,5425,Subscriber,1977,1,246776,-71.07781418,42.36371787,52850,-71.09075464,42.36676762,47543,47910
363,12:26.9,18:30.5,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,144,Rogers St & Land Blvd,42.36575798,-71.07699394,4451,Customer,1985,1,259937,-71.09358036,42.36129295,257860,-71.07915297,42.36489464,47546,47910
266,18:51.8,23:18.0,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,5878,Subscriber,1999,2,201825,-71.0935271,42.36011991,50515,-71.08726449,42.36220002,47931,48198
439,19:15.1,26:34.4,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,2217,Subscriber,1991,2,20650,-71.08232453,42.37006936,202091,-71.08926099,42.36230362,47955,48394
352,24:01.4,29:53.8,144,Rogers St & Land Blvd,42.36575798,-71.07699394,107,Ames St at Main St,42.3625,-71.08822,5282,Subscriber,1989,1,11388,-71.0777154,42.3681639,4322,-71.08934074,42.36031884,48241,48593
478,24:41.2,32:39.2,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,185,Third at Binney,42.36544486,-71.08277142,5800,Subscriber,1989,1,182036,-71.07858681,42.36838861,257061,-71.08295715,42.3640637,48281,48759
278,25:26.4,30:05.1,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2795,Subscriber,1993,1,259924,-71.08839543,42.36347756,257908,-71.09154305,42.36022305,48326,48605
311,39:38.3,44:49.5,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,5227,Subscriber,2000,1,4365,-71.09515103,42.35963438,259919,-71.08550816,42.36192178,49178,49489
375,43:02.9,49:18.5,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4135,Subscriber,1954,2,246684,-71.09098619,42.36326769,257122,-71.09319168,42.35950655,49382,49758
323,46:57.1,52:20.3,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,141,Kendall Street,42.36356016,-71.08216792,5223,Subscriber,1992,1,201826,-71.09403266,42.36038414,259921,-71.08463183,42.36170904,49617,49940
692,47:11.6,58:44.1,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,2256,Subscriber,1996,2,201805,-71.09239917,42.35900791,102918,-71.08279936,42.37048918,49631,50324
272,58:11.3,02:43.9,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,3505,Subscriber,1993,1,202852,-71.09504333,42.35938232,259919,-71.08550816,42.36192178,50291,50563
123,59:31.9,01:35.4,141,Kendall Street,42.36356016,-71.08216792,398,75 Binney St,42.36550729,-71.0801376,5014,Subscriber,1965,1,128198,-71.08374094,42.36496042,20737,-71.08056249,42.36803821,50371,50495
261,02:30.9,06:52.3,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3694,Subscriber,2001,1,144549,-71.09159435,42.36336144,41556,-71.09580711,42.35668294,50550,50812
238,02:47.0,06:45.8,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2997,Subscriber,2001,1,156596,-71.08589755,42.36456688,4325,-71.09342746,42.35764491,50567,50805
266,08:25.0,12:51.0,107,Ames St at Main St,42.3625,-71.08822,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,2145,Subscriber,1988,1,4347,-71.09057153,42.36162,92256,-71.08367393,42.36853885,50905,51171
292,11:27.8,16:20.3,189,Kendall T,42.36242784,-71.08495474,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4919,Subscriber,1993,1,4329,-71.08571552,42.360176,4323,-71.09477063,42.35904934,51087,51380
394,16:43.3,23:18.0,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,2544,Customer,2001,1,225540,-71.07396773,42.36666591,102942,-71.07912979,42.36985417,51403,51798
315,18:23.1,23:38.5,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,185,Third at Binney,42.36544486,-71.08277142,2588,Subscriber,1997,2,125550,-71.07778504,42.36570744,155170,-71.08318035,42.36771682,51503,51818
169,19:31.5,22:21.0,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5572,Subscriber,1994,2,137520,-71.09183233,42.36832342,246685,-71.09053915,42.363431,51571,51740
193,20:13.7,23:27.6,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4861,Subscriber,1998,1,202853,-71.09596468,42.3591951,201821,-71.09058485,42.36044638,51613,51807
128,23:49.8,25:58.4,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5113,Subscriber,2000,1,245937,-71.09397793,42.35837618,201816,-71.09322601,42.36070129,51829,51958
316,29:27.7,34:44.2,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,2991,Subscriber,1983,1,201815,-71.0930601,42.36038339,259917,-71.08583953,42.36188829,52167,52484
274,30:13.6,34:48.1,189,Kendall T,42.36242784,-71.08495474,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,2026,Subscriber,1991,1,245877,-71.08795597,42.36214776,93081,-71.0944624,42.36789644,52213,52488
1140,30:24.0,49:24.8,228,One Memorial Drive,42.36161932,-71.08043551,185,Third at Binney,42.36544486,-71.08277142,2209,Customer,1990,2,100937,-71.08234246,42.36236216,203466,-71.0812325,42.36473335,52224,53364
284,32:26.9,37:11.4,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,2955,Subscriber,1998,1,201809,-71.09108474,42.35945066,4341,-71.08902657,42.36092394,52346,52631
593,33:55.2,43:48.4,189,Kendall T,42.36242784,-71.08495474,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4887,Subscriber,1983,1,203465,-71.08346182,42.36275442,4364,-71.09573896,42.35871975,52435,53028
626,38:51.2,49:17.3,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,4919,Subscriber,1998,1,201805,-71.09239917,42.35900791,225604,-71.08868753,42.37288697,52731,53357
241,39:04.7,43:06.3,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,318,Ames St at Broadway,42.3636929,-71.0875672,2145,Subscriber,1986,2,102937,-71.0822921,42.3702282,48370,-71.0848419,42.3641353,52744,52986
481,44:51.1,52:52.3,189,Kendall T,42.36242784,-71.08495474,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,2729,Subscriber,1993,2,49516,-71.08485554,42.36117377,99570,-71.09280769,42.36759197,53091,53572
160,45:25.1,48:05.4,189,Kendall T,42.36242784,-71.08495474,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4212,Subscriber,2000,1,245878,-71.08788993,42.36149681,201821,-71.09058485,42.36044638,53125,53285
462,45:32.2,53:15.0,141,Kendall Street,42.36356016,-71.08216792,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4496,Subscriber,1993,1,257860,-71.07915297,42.36489464,201823,-71.09013443,42.3611579,53132,53595
108,45:50.2,47:38.3,189,Kendall T,42.36242784,-71.08495474,318,Ames St at Broadway,42.3636929,-71.0875672,5844,Subscriber,2000,1,259917,-71.08583953,42.36188829,48370,-71.0848419,42.3641353,53150,53258
227,46:29.7,50:17.5,318,Ames St at Broadway,42.3636929,-71.0875672,228,One Memorial Drive,42.36161932,-71.08043551,5405,Subscriber,1996,1,125217,-71.08902574,42.36428884,260007,-71.07851331,42.3623497,53189,53417
215,46:41.6,50:16.9,318,Ames St at Broadway,42.3636929,-71.0875672,228,One Memorial Drive,42.36161932,-71.08043551,2599,Subscriber,1995,1,259919,-71.08550816,42.36192178,246707,-71.08151109,42.3633744,53201,53416
375,47:03.7,53:19.6,141,Kendall Street,42.36356016,-71.08216792,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5206,Subscriber,1994,1,257061,-71.08295715,42.3640637,202850,-71.09352071,42.36111055,53223,53599
361,47:56.9,53:58.6,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,2051,Subscriber,2000,2,201813,-71.09083126,42.35967648,246684,-71.09098619,42.36326769,53276,53638
240,01:57.3,05:58.0,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2587,Subscriber,2000,1,246684,-71.09098619,42.36326769,4323,-71.09477063,42.35904934,54117,54358
429,06:30.7,13:40.5,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3505,Subscriber,1998,2,4341,-71.08902657,42.36092394,201806,-71.09234636,42.35809007,54390,54820
1173,07:54.6,27:28.5,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,144,Rogers St & Land Blvd,42.36575798,-71.07699394,5063,Customer,1969,0,201803,-71.09318083,42.35929494,153710,-71.07842263,42.36558551,54474,55648
1181,08:24.3,28:05.4,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,144,Rogers St & Land Blvd,42.36575798,-71.07699394,2921,Customer,1969,0,201802,-71.09254897,42.35994942,125550,-71.07778504,42.36570744,54504,55685
1137,08:45.8,27:43.6,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,144,Rogers St & Land Blvd,42.36575798,-71.07699394,2587,Customer,1969,0,257908,-71.09154305,42.36022305,25682,-71.07812433,42.36764856,54525,55663
119,09:03.8,11:03.0,398,75 Binney St,42.36550729,-71.0801376,189,Kendall T,42.36242784,-71.08495474,4452,Subscriber,1980,1,203471,-71.08042853,42.36366982,203465,-71.08346182,42.36275442,54543,54663
348,10:19.2,16:07.9,189,Kendall T,42.36242784,-71.08495474,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6057,Subscriber,1995,1,203988,-71.08749692,42.36175463,257166,-71.0920709,42.35976105,54619,54967
381,11:53.9,18:15.6,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,3852,Subscriber,1998,1,259993,-71.09134592,42.35740805,202849,-71.08585858,42.3621407,54713,55095
889,16:15.6,31:04.8,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6007,Subscriber,1964,1,153408,-71.07797472,42.36706666,201824,-71.09375344,42.36018961,54975,55864
849,16:57.2,31:07.0,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4664,Subscriber,1966,2,103000,-71.0777478,42.36844603,4364,-71.09573896,42.35871975,55017,55866
533,18:52.1,27:45.6,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,107,Ames St at Main St,42.3625,-71.08822,3618,Customer,1969,0,101437,-71.08779412,42.37345998,245878,-71.08788993,42.36149681,55132,55665
263,23:05.8,27:29.3,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,2067,Subscriber,1999,1,4364,-71.09573896,42.35871975,259925,-71.08339796,42.36310196,55385,55649
280,23:30.3,28:11.2,228,One Memorial Drive,42.36161932,-71.08043551,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5405,Subscriber,1991,1,225056,-71.08310552,42.36328912,201803,-71.09318083,42.35929494,55410,55691
340,24:13.8,29:54.1,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2955,Subscriber,2001,1,125217,-71.08902574,42.36428884,4324,-71.09505494,42.35814262,55453,55794
296,25:38.8,30:35.4,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,4060,Subscriber,2001,1,259990,-71.09386902,42.35656737,203987,-71.08763166,42.36084452,55538,55835
251,27:17.3,31:28.8,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,3578,Subscriber,1993,1,69948,-71.08561003,42.36408341,133590,-71.07940706,42.36841894,55637,55888
179,31:29.2,34:28.2,117,Binney St / Sixth St,42.36608797,-71.08633604,107,Ames St at Main St,42.3625,-71.08822,5526,Subscriber,1988,1,203474,-71.08617738,42.36479214,4340,-71.08813757,42.36040837,55889,56068
227,31:49.1,35:36.5,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,5998,Subscriber,1998,1,201804,-71.09277125,42.35952966,245878,-71.08788993,42.36149681,55909,56136
360,36:46.1,42:46.2,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,5206,Subscriber,1989,1,30590,-71.0919442,42.36397473,91465,-71.08923449,42.37013341,56206,56566
282,42:31.4,47:13.9,189,Kendall T,42.36242784,-71.08495474,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,5609,Subscriber,1904,1,203475,-71.08513341,42.36435134,69910,-71.07999883,42.36734329,56551,56833
244,45:10.0,49:14.8,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6099,Subscriber,1996,1,201823,-71.09013443,42.3611579,201805,-71.09239917,42.35900791,56709,56954
274,47:10.9,51:45.1,107,Ames St at Main St,42.3625,-71.08822,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,3144,Subscriber,2001,2,156596,-71.08589755,42.36456688,257060,-71.08308255,42.36418165,56830,57105
216,52:51.2,56:27.6,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2051,Subscriber,1999,1,125217,-71.08902574,42.36428884,41556,-71.09580711,42.35668294,57171,57387
