activity_id,start_latitude,start_longitude,end_latitude,end_longitude,travel_purpose,start_time,end_time,duration_minutes,distance_miles
3.809499789450367e+18,42.363147999999995,-71.093133,42.36669712463949,-71.08704170616099,EAT,2022-07-08 11:15:31,2022-07-08 11:20:48,5,0.273957387090754
6.4022837954265e+18,42.362666,-71.08399399999999,42.36669712463949,-71.08704170616099,EAT,2022-07-08 11:18:55,2022-07-08 11:21:06,2,0.11328943479213
7.641715091547599e+18,42.362666,-71.08399399999999,42.37066300056754,-71.087009379789,EAT,2022-07-08 11:19:19,2022-07-08 11:21:32,2,0.6409159185609811
9.582965662412829e+18,42.36255,-71.085605,42.36628375318145,-71.09204527750138,EAT,2022-07-08 11:23:43,2022-07-08 11:24:08,0,0.021797776538805
1.070910110105995e+19,42.36255,-71.085605,42.363053,-71.086022,EAT,2022-07-08 11:24:36,2022-07-08 11:25:47,1,0.061441323428377013
1.542783781037356e+19,42.37175,-71.084037,42.3679535370528,-71.08240419078552,EAT,2022-07-08 11:28:27,2022-07-08 11:29:28,1,0.34361083784549395
9.457537788944552e+18,42.369371,-71.077051,42.368805316996394,-71.07691612033231,EAT,2022-07-08 11:30:29,2022-07-08 11:33:05,2,0.13535560259509802
6.331341751551769e+18,42.362666,-71.08399399999999,42.37123709116796,-71.08580991297454,EAT,2022-07-08 11:38:46,2022-07-08 11:41:34,2,0.9007513178664109
7.305333956781192e+18,42.362666,-71.08399399999999,42.36729635303321,-71.09182205490563,EAT,2022-07-08 11:41:45,2022-07-08 11:45:47,4,0.20963144113559498
6.85922819786503e+18,42.363058,-71.092456,42.362740368764655,-71.08662712319416,EAT,2022-07-08 11:44:06,2022-07-08 11:45:24,1,0.06807396798279701
9.079453750612784e+18,42.363039,-71.088413,42.36970489905459,-71.09077287191104,EAT,2022-07-08 11:47:12,2022-07-08 11:50:49,3,1.113407978986607
6.406117198240233e+18,42.369371,-71.077051,42.36984780039071,-71.07913298398458,EAT,2022-07-08 11:48:29,2022-07-08 11:49:22,0,0.046014518800472005
1.408877396564246e+19,42.362666,-71.08399399999999,42.364379731026176,-71.08748625842323,EAT,2022-07-08 11:49:43,2022-07-08 11:50:03,0,0.017277846406696003
1.100718805364875e+18,42.362666,-71.08399399999999,42.37082495803986,-71.0854111376517,EAT,2022-07-08 11:51:03,2022-07-08 11:53:53,2,1.064155135469327
1.588556966428845e+19,42.362666,-71.08399399999999,42.365203440269916,-71.09261412236604,EAT,2022-07-08 11:52:21,2022-07-08 11:54:21,2,0.103734226608952
1.15472214167207e+19,42.369371,-71.077051,42.36984780039071,-71.07913298398458,EAT,2022-07-08 11:56:08,2022-07-08 11:58:04,1,0.10022840331652802
1.1263582042104355e+19,42.36255,-71.085605,42.362675555027515,-71.08528322419427,EAT,2022-07-08 11:56:26,2022-07-08 11:58:43,2,0.118575222841453
6.024218969422922e+18,42.363027,-71.091578,42.364379731026176,-71.08748625842323,EAT,2022-07-08 12:00:00,2022-07-08 12:02:21,2,0.122383747184989
1.3360797293124256e+19,42.372071999999996,-71.08889599999999,42.371185130863736,-71.08552823021941,EAT,2022-07-08 12:00:02,2022-07-08 12:11:02,11,0.570372629605004
6.181909935299868e+18,42.363147999999995,-71.093133,42.365203440269916,-71.09261412236604,EAT,2022-07-08 12:06:40,2022-07-08 12:11:18,4,1.655128330845051
1.293290416738343e+18,42.363058,-71.092456,42.365570612306655,-71.09261015283123,EAT,2022-07-08 12:10:41,2022-07-08 12:13:49,3,0.162257419170029
2.2118932917810191e+18,42.359176,-71.088217,42.36235693675051,-71.0815969373083,EAT,2022-07-08 12:11:23,2022-07-08 12:13:27,2,0.107458394310867
4.091270032245408e+18,42.36255,-71.085605,42.36296109100613,-71.08876130402388,EAT,2022-07-08 12:11:29,2022-07-08 12:12:57,1,0.07642707742430101
1.1128629252771344e+19,42.371938,-71.075402,42.37017913681497,-71.0763125343184,EAT,2022-07-08 12:13:33,2022-07-08 12:16:16,2,0.14092542970407598
4.47641317066457e+18,42.367183000000004,-71.074439,42.36984780039071,-71.07913298398458,EAT,2022-07-08 12:17:34,2022-07-08 12:19:34,2,0.104313979963728
1.6896184851297962e+19,42.364393,-71.08209699999999,42.3675950390852,-71.07953724904844,EAT,2022-07-08 12:23:22,2022-07-08 12:24:12,0,0.043385850670379006
5.148218420956176e+18,42.363027,-71.091578,42.36258259582844,-71.09301747972205,EAT,2022-07-08 12:28:12,2022-07-08 12:29:15,1,0.055021894093192
1.7409427111249316e+19,42.363147999999995,-71.093133,42.364379731026176,-71.08748625842323,EAT,2022-07-08 12:31:03,2022-07-08 12:31:23,0,0.017277846406696003
7.048754555480308e+18,42.363101,-71.08785400000001,42.36219857566323,-71.08726411323707,EAT,2022-07-08 12:36:13,2022-07-08 12:39:03,2,0.14712323232656002
8.985388829314481e+18,42.36255,-71.085605,42.369351,-71.0804564,EAT,2022-07-08 12:39:24,2022-07-08 12:54:55,15,0.8042575138139401
9.64338463696484e+18,42.36255,-71.085605,42.36296109100613,-71.08876130402388,EAT,2022-07-08 12:45:38,2022-07-08 12:47:06,1,0.07642707742430101
4.595879929457508e+18,42.363323,-71.08247,42.3650769,-71.07844279999999,EAT,2022-07-08 12:52:23,2022-07-08 12:54:39,2,0.11819874901555599
4.978884725519241e+18,42.369817,-71.077794,42.3673534,-71.0793575,EAT,2022-07-08 12:57:04,2022-07-08 13:00:28,3,0.17626434361723398
6.93083267085013e+18,42.36255,-71.085605,42.36224582592395,-71.08677527581474,EAT,2022-07-08 12:57:15,2022-07-08 13:00:03,2,0.145781489510165
1.6250434605774193e+19,42.36255,-71.085605,42.3672754,-71.0861518,EAT,2022-07-08 12:58:42,2022-07-08 13:01:22,2,0.138574059406423
1.7769878683395357e+19,42.371959999999994,-71.075408,42.37029280144336,-71.07724900637345,EAT,2022-07-08 12:59:24,2022-07-08 12:59:24,0,0.0
1.777450328067731e+19,42.363147999999995,-71.093133,42.36625456591603,-71.09239339518335,EAT,2022-07-08 13:02:26,2022-07-08 13:03:16,0,0.043971122894067995
1.5908234853541319e+19,42.363147999999995,-71.093133,42.36669712463949,-71.08704170616099,EAT,2022-07-08 13:02:43,2022-07-08 13:04:54,2,0.11328943479213
8.987021231884362e+18,42.365031,-71.092656,42.364950001423985,-71.08373838802886,EAT,2022-07-08 13:04:15,2022-07-08 13:11:29,7,0.37503619203099103
1.4367271704528951e+19,42.36255,-71.085605,42.3647360340233,-71.09299564241756,EAT,2022-07-08 13:13:19,2022-07-08 13:15:47,2,0.12819050374718302
1.6768764163470176e+19,42.363323,-71.08247,42.3675950390852,-71.07953724904844,EAT,2022-07-08 13:21:30,2022-07-08 13:22:20,0,0.043385850670379006
1.1454045751151488e+18,42.363058,-71.092456,42.363479999999996,-71.086999,EAT,2022-07-08 13:23:39,2022-07-08 13:25:11,1,0.49348465453575396
8.544365288283602e+18,42.36255,-71.085605,42.366277000000004,-71.09169,EAT,2022-07-08 13:26:02,2022-07-08 13:28:10,2,0.11063430689752302
6.88751499592481e+18,42.371959999999994,-71.075408,42.37017913681497,-71.0763125343184,EAT,2022-07-08 13:29:39,2022-07-08 13:30:58,1,0.06834133200225001
1.4882397562967097e+19,42.369371,-71.077051,42.371468653341,-71.08469761732292,EAT,2022-07-08 13:32:05,2022-07-08 13:34:06,2,0.7929228731980491
7.657674042946595e+18,42.363147999999995,-71.093133,42.36296109100613,-71.08876130402388,EAT,2022-07-08 13:38:07,2022-07-08 13:41:08,3,0.15628271565313
6.046255114863218e+18,42.365031,-71.092656,42.36235814989159,-71.08234004636101,EAT,2022-07-08 13:38:47,2022-07-08 13:39:57,1,0.39446679605867796
5.314846192294491e+18,42.36255,-71.085605,42.36978557279461,-71.08891068043012,EAT,2022-07-08 13:41:39,2022-07-08 13:45:19,3,0.6857982566887151
1.69781097981155e+19,42.363101,-71.08785400000001,42.363479999999996,-71.086999,EAT,2022-07-08 13:47:58,2022-07-08 13:48:16,0,0.016238602284651002
3.2300183174559826e+18,42.369371,-71.077051,42.3673534,-71.0793575,EAT,2022-07-08 13:51:38,2022-07-08 13:54:38,3,0.15608286610805602
1.827158752961928e+18,42.362666,-71.08399399999999,42.36628375318145,-71.09204527750138,EAT,2022-07-08 13:58:41,2022-07-08 13:59:06,0,0.021797776538805
3.7700150112456474e+18,42.367183000000004,-71.074439,42.37017913681497,-71.0763125343184,EAT,2022-07-08 14:00:04,2022-07-08 14:02:14,2,0.112241035876333
1.3767959998507297e+19,42.36335,-71.08775,42.36817271260472,-71.09300568427872,EAT,2022-07-08 14:01:05,2022-07-08 14:06:15,5,0.267787108119875
1.7457134507668294e+19,42.361649,-71.09047,42.361349066882156,-71.08265348555318,EAT,2022-07-08 14:01:44,2022-07-08 14:03:24,1,0.08321508530023301
1.211633002705284e+18,42.36335,-71.08775,42.363053,-71.086022,EAT,2022-07-08 14:01:59,2022-07-08 14:02:48,0,0.042956247184422994
1.0263606088987752e+19,42.367183000000004,-71.074439,42.37017913681497,-71.0763125343184,EAT,2022-07-08 14:03:11,2022-07-08 14:03:28,0,0.015484398076756
1.3006215800632056e+19,42.36335,-71.08775,42.363479999999996,-71.086999,EAT,2022-07-08 14:07:13,2022-07-08 14:08:27,1,0.06439066347691699
1.3901032335491326e+19,42.36335,-71.08775,42.362740368764655,-71.08662712319416,EAT,2022-07-08 14:07:50,2022-07-08 14:10:01,2,0.11337900591012699
1.528416543523395e+18,42.36335,-71.08775,42.360837925216906,-71.08763270833605,EAT,2022-07-08 14:17:24,2022-07-08 14:21:59,4,0.23321741678947905
5.391243873849506e+18,42.364512,-71.082035,42.359315597336405,-71.09318607870017,EAT,2022-07-08 14:20:37,2022-07-08 14:42:28,21,1.122674474616702
2.7117960933021312e+17,42.37175,-71.084037,42.37124814763879,-71.08638909137674,EAT,2022-07-08 14:28:10,2022-07-08 14:29:30,1,0.069771896402968
1.506807005020106e+19,42.36335,-71.08775,42.36948781780159,-71.08956936689734,EAT,2022-07-08 14:28:23,2022-07-08 14:31:49,3,0.604367121676436
3.670772620442316e+18,42.36335,-71.08775,42.36669712463949,-71.08704170616099,EAT,2022-07-08 14:29:10,2022-07-08 14:30:05,0,0.048110294224205014
6.404165966506736e+18,42.367183000000004,-71.074439,42.36971683284433,-71.07867821044862,EAT,2022-07-08 14:29:55,2022-07-08 14:32:38,2,0.14137725600773302
1.3375642506941661e+19,42.36335,-71.08775,42.36625456591603,-71.09239339518335,EAT,2022-07-08 14:34:02,2022-07-08 14:34:52,0,0.043971122894067995
4.366309646979399e+18,42.371476,-71.081655,42.37128595917135,-71.08337513867986,EAT,2022-07-08 14:34:13,2022-07-08 14:35:23,1,0.274138299804617
6.411127273873396e+18,42.371476,-71.081655,42.37089921900722,-71.08309475724919,EAT,2022-07-08 14:34:13,2022-07-08 14:35:27,1,0.296548625007287
1.0246956703887782e+19,42.36335,-71.08775,42.365203440269916,-71.09261412236604,EAT,2022-07-08 14:36:32,2022-07-08 14:37:24,0,0.045368486734321006
6.340523730469335e+17,42.36335,-71.08775,42.364379731026176,-71.08748625842323,EAT,2022-07-08 14:37:18,2022-07-08 14:37:38,0,0.017277846406696003
5.79014788777546e+18,42.367183000000004,-71.074439,42.36791311898053,-71.07625166088557,EAT,2022-07-08 14:38:48,2022-07-08 14:42:00,3,0.166104337596056
1.2026831438656522e+18,42.36335,-71.08775,42.362740368764655,-71.08662712319416,EAT,2022-07-08 14:40:31,2022-07-08 14:42:42,2,0.11337900591012699
1.3100281643120237e+17,42.36335,-71.08775,42.363479999999996,-71.086999,EAT,2022-07-08 14:40:51,2022-07-08 14:43:51,3,0.155604394870049
1.13722616472349e+19,42.36335,-71.08775,42.362300953129804,-71.08926904305389,EAT,2022-07-08 14:45:10,2022-07-08 14:48:50,3,0.190440906966144
2.139316471385272e+18,42.363323,-71.08247,42.367571560437455,-71.0783167448297,EAT,2022-07-08 14:48:09,2022-07-08 14:51:00,2,0.14821426517363
1.7693808251466836e+19,42.365244,-71.08233299999999,42.36707232332927,-71.07889636353953,EAT,2022-07-08 14:50:08,2022-07-08 14:51:26,1,0.067598804002969
3.376720711669413e+18,42.36335,-71.08775,42.36669712463949,-71.08704170616099,EAT,2022-07-08 14:50:10,2022-07-08 14:52:21,2,0.11328943479213
1.6980801006838694e+19,42.36335,-71.08775,42.36173547904017,-71.0839086854273,EAT,2022-07-08 14:51:39,2022-07-08 14:52:33,0,0.257588991402049
2.03876021284608e+18,42.36335,-71.08775,42.36628375318145,-71.09204527750138,EAT,2022-07-08 14:58:31,2022-07-08 15:00:31,2,0.103632155209061
6.562441395955326e+18,42.363039,-71.088413,42.36296109100613,-71.08876130402388,EAT,2022-07-08 15:02:29,2022-07-08 15:08:21,5,0.30439382918419106
4.4032400954561536e+18,42.36335,-71.08775,42.36101218822122,-71.08663317561032,EAT,2022-07-08 15:03:48,2022-07-08 15:10:41,6,0.35449716568017403
1.5105004646126924e+19,42.36335,-71.08775,42.36119342240922,-71.08358008902468,EAT,2022-07-08 15:05:00,2022-07-08 15:10:49,5,0.30175077745253703
1.818553877041136e+19,42.363039,-71.088413,42.365203440269916,-71.09261412236604,EAT,2022-07-08 15:05:51,2022-07-08 15:11:51,6,1.6886507499120649
6.48664749696725e+18,42.363101,-71.08785400000001,42.36173547904017,-71.0839086854273,EAT,2022-07-08 15:05:51,2022-07-08 15:16:35,10,0.5560006003533791
1.186557692605351e+19,42.369817,-71.077794,42.368805316996394,-71.07691612033231,EAT,2022-07-08 15:10:29,2022-07-08 15:13:09,2,0.13886175205924897
1.297437041275124e+19,42.359176,-71.088217,42.361592332442335,-71.08133239123521,EAT,2022-07-08 15:14:16,2022-07-08 15:23:15,8,0.4657497277571041
3.3991649419927547e+18,42.363101,-71.08785400000001,42.37078198370997,-71.08700741790376,EAT,2022-07-08 15:14:38,2022-07-08 15:18:18,3,0.8988501215304721
2.9956870634607104e+18,42.366056,-71.092182,42.36162978481018,-71.08687726840996,EAT,2022-07-08 15:16:59,2022-07-08 15:20:38,3,0.18943070248252705
9.107050169195389e+18,42.367183000000004,-71.074439,42.36791311898053,-71.07625166088557,EAT,2022-07-08 15:22:16,2022-07-08 15:24:02,1,0.09183881091
1.0499649515804998e+19,42.363101,-71.08785400000001,42.363479999999996,-71.086999,EAT,2022-07-08 15:26:27,2022-07-08 15:28:43,2,0.11749255625638999
1.1172311253012224e+19,42.371476,-71.081655,42.37127427866707,-71.08006407381656,EAT,2022-07-08 15:31:31,2022-07-08 15:31:31,0,0.0
1.1884992589933206e+19,42.372246000000004,-71.07982,42.36943906409719,-71.08659112849395,EAT,2022-07-08 15:37:09,2022-07-08 15:48:44,11,0.600187852017926
7.706555034880254e+18,42.36335,-71.08775,42.363479999999996,-71.086999,EAT,2022-07-08 15:38:09,2022-07-08 15:39:04,0,0.048152061192264006
6.863769165322215e+18,42.363101,-71.08785400000001,42.36731380022539,-71.09198184688134,EAT,2022-07-08 15:38:35,2022-07-08 15:42:30,3,0.203378953935095
1.172905297082414e+19,42.369371,-71.077051,42.37117547267751,-71.0787562982643,EAT,2022-07-08 15:42:46,2022-07-08 15:45:31,2,0.142777987253352
6.424961881792834e+18,42.363039,-71.088413,42.36296109100613,-71.08876130402388,EAT,2022-07-08 15:44:53,2022-07-08 15:49:06,4,0.218567301501024
1.4014225734068718e+19,42.367183000000004,-71.074439,42.36791311898053,-71.07625166088557,EAT,2022-07-08 15:48:46,2022-07-08 15:51:58,3,0.166104337596056
4.072440160383312e+18,42.365031,-71.092656,42.361349066882156,-71.08265348555318,EAT,2022-07-08 15:56:47,2022-07-08 16:04:59,8,0.4215808028598769
1.2841880687628028e+19,42.363587,-71.083219,42.367186595410494,-71.08195031017505,EAT,2022-07-08 16:29:18,2022-07-08 16:34:38,5,0.277014739660835
1.7923960383214963e+19,42.363147999999995,-71.093133,42.37177816600918,-71.07900194311551,EAT,2022-07-08 16:36:31,2022-07-08 17:00:04,23,1.219972367703794
3.516380417887745e+17,42.362666,-71.08399399999999,42.36232719692484,-71.09163977275206,EAT,2022-07-08 16:36:58,2022-07-08 16:37:37,0,0.20681611847085304
2.3883544642989414e+18,42.363039,-71.088413,42.365203440269916,-71.09261412236604,EAT,2022-07-08 16:50:06,2022-07-08 16:55:05,4,0.25879951263516604
8.847177960362282e+18,42.363147999999995,-71.093133,42.36296109100613,-71.08876130402388,EAT,2022-07-08 17:06:00,2022-07-08 17:12:09,6,0.318491214753024
1787652247745024.0,42.36335,-71.08775,42.363479999999996,-71.086999,EAT,2022-07-08 17:17:00,2022-07-08 17:21:31,4,0.23472102141550705
2.254373555684135e+18,42.367183000000004,-71.074439,42.36258259582844,-71.09301747972205,EAT,2022-07-08 17:19:33,2022-07-08 17:45:22,25,1.3372060686100158
1.4486153722511217e+19,42.36335,-71.08775,42.365203440269916,-71.09261412236604,EAT,2022-07-08 17:23:48,2022-07-08 17:24:40,0,0.045368486734321006
1.2320872944091857e+19,42.363147999999995,-71.093133,42.37175546493144,-71.08705108720397,EAT,2022-07-08 17:26:12,2022-07-08 17:29:50,3,0.9329918332780772
6.665338038136672e+18,42.367183000000004,-71.074439,42.3647360340233,-71.09299564241756,EAT,2022-07-08 17:27:43,2022-07-08 17:31:28,3,1.2159012696437819
5.208428969478943e+18,42.367183000000004,-71.074439,42.368805316996394,-71.07691612033231,EAT,2022-07-08 17:39:00,2022-07-08 17:40:36,1,0.08347596183719201
3.236908149297562e+18,42.36335,-71.08775,42.364366074114216,-71.08394322521474,EAT,2022-07-08 17:40:00,2022-07-08 17:41:01,1,0.06100104193268401
7.374161072452876e+18,42.367183000000004,-71.074439,42.362065984737264,-71.08473328867368,EAT,2022-07-08 17:40:06,2022-07-08 17:56:29,16,0.8486296618100749
1.2531401948603437e+19,42.36335,-71.08775,42.3642971,-71.0883919,EAT,2022-07-08 17:40:29,2022-07-08 17:44:14,3,0.19472039236664
9.208673449944947e+16,42.363147999999995,-71.093133,42.37045555158809,-71.08784766915998,EAT,2022-07-08 17:47:41,2022-07-08 17:51:02,3,0.8617956023828242
1.595456674379101e+19,42.364393,-71.08209699999999,42.368428467036644,-71.09269775121506,EAT,2022-07-08 18:10:09,2022-07-08 18:26:26,16,0.8439996299397909
1.0492633348699298e+19,42.363147999999995,-71.093133,42.368311016227494,-71.09137295230774,EAT,2022-07-08 18:29:40,2022-07-08 18:41:33,11,0.6157262224133709
1.3875019524564402e+19,42.364393,-71.08209699999999,42.36748072981368,-71.0771420667692,EAT,2022-07-08 18:30:45,2022-07-08 18:31:18,0,0.122329008022525
1.1329478913830449e+18,42.363027,-71.091578,42.367790493151446,-71.08009801722899,EAT,2022-07-08 18:33:36,2022-07-08 18:38:55,5,1.9540659697516038
2.1179196021255324e+18,42.363147999999995,-71.093133,42.365203440269916,-71.09261412236604,EAT,2022-07-08 18:37:15,2022-07-08 18:38:39,1,0.07252657425046001
7.050599119412095e+18,42.360213,-71.085994,42.36235693675051,-71.0815969373083,EAT,2022-07-08 18:37:46,2022-07-08 18:44:57,7,0.37215432270654
1.2393104674412302e+19,42.363468,-71.088546,42.364950001423985,-71.08373838802886,EAT,2022-07-08 18:50:35,2022-07-08 18:52:03,1,0.466343654305389
1.3568480594174198e+19,42.360213,-71.085994,42.361592332442335,-71.08133239123521,EAT,2022-07-08 18:51:33,2022-07-08 18:55:53,4,0.22477973730024103
1.7928470281329398e+19,42.362666,-71.08399399999999,42.364379731026176,-71.08748625842323,EAT,2022-07-08 18:54:00,2022-07-08 18:54:05,0,0.004489659253239999
1.7899989017052086e+19,42.363147999999995,-71.093133,42.36173547904017,-71.0839086854273,EAT,2022-07-08 18:54:09,2022-07-08 18:56:49,2,0.6559103891107291
1.0360725295049536e+18,42.363027,-71.091578,42.36173547904017,-71.0839086854273,EAT,2022-07-08 18:54:09,2022-07-08 18:56:37,2,0.576481474867201
8.71146584338095e+18,42.363447,-71.082858,42.365203440269916,-71.09261412236604,EAT,2022-07-08 19:00:07,2022-07-08 19:03:43,3,1.5461964028708148
1.5497290398058316e+19,42.361317,-71.085981,42.36235693675051,-71.0815969373083,EAT,2022-07-08 19:03:57,2022-07-08 19:11:08,7,0.37215432270654
5.948616872378414e+18,42.363058,-71.092456,42.3649552676671,-71.08016442354806,EAT,2022-07-08 19:06:25,2022-07-08 19:18:45,12,0.638833965927701
7.228778960910309e+17,42.363058,-71.092456,42.364379731026176,-71.08748625842323,EAT,2022-07-08 19:30:11,2022-07-08 19:30:57,0,0.040079083427613
1.4412532199919137e+19,42.363147999999995,-71.093133,42.367186595410494,-71.08195031017505,EAT,2022-07-08 19:30:11,2022-07-08 19:31:39,1,0.4325221747972981
3.615969267558911e+18,42.368019,-71.075326,42.36791311898053,-71.07625166088557,EAT,2022-07-08 19:49:36,2022-07-08 19:51:22,1,0.09183881091
1.7216802482222178e+19,42.363372999999996,-71.081453,42.3675950390852,-71.07953724904844,EAT,2022-07-08 19:52:11,2022-07-08 19:53:06,0,0.048154581621329996
6.292310111773627e+18,42.363147999999995,-71.093133,42.365626,-71.077463,EAT,2022-07-08 19:53:55,2022-07-08 19:56:30,2,0.134124854199189
7.842968122423896e+18,42.363058,-71.092456,42.363479999999996,-71.086999,EAT,2022-07-08 20:08:50,2022-07-08 20:10:04,1,0.06439066347691699
1.419714847024922e+19,42.367183000000004,-71.074439,42.37017913681497,-71.0763125343184,EAT,2022-07-08 20:13:57,2022-07-08 20:14:14,0,0.015484398076756
1.7151991797999645e+19,42.372127,-71.086885,42.37143508373462,-71.08441209736961,EAT,2022-07-08 20:38:13,2022-07-08 20:39:31,1,0.06806291323934001
1.7114210893520128e+19,42.369371,-71.077051,42.37017913681497,-71.0763125343184,EAT,2022-07-08 21:04:36,2022-07-08 21:05:56,1,0.06942183946624801
1.1464636935969112e+19,42.369371,-71.077051,42.369555000698305,-71.07677535373406,EAT,2022-07-08 21:22:13,2022-07-08 21:23:27,1,0.06413271964749101
7.225408653556344e+18,42.36255,-71.085605,42.361592332442335,-71.08133239123521,EAT,2022-07-08 21:35:06,2022-07-08 21:37:00,1,0.7428343427748461
1.8313940556229882e+19,42.36255,-71.085605,42.36357899116454,-71.083086365288,EAT,2022-07-08 21:41:40,2022-07-08 21:42:37,0,0.049341225463319996
