activity_id,start_latitude,start_longitude,end_latitude,end_longitude,travel_purpose,start_time,end_time,duration_minutes,distance_miles
5.232543261015543e+18,42.36853,-71.079323,42.3628,-71.08661500000001,EAT,2022-07-20 09:48:30,2022-07-20 09:50:25,1,0.515158683282382
4.044165124147459e+18,42.364393,-71.08209699999999,42.366022824085505,-71.08192419192879,EAT,2022-07-20 09:48:39,2022-07-20 09:52:48,4,0.21570738907396905
1.406380507381281e+19,42.363468,-71.088546,42.366037,-71.093447,EAT,2022-07-20 09:48:52,2022-07-20 09:51:19,2,0.127603686891467
1.5430488590717043e+19,42.364393,-71.08209699999999,42.362934,-71.082109,EAT,2022-07-20 09:50:16,2022-07-20 09:51:20,1,0.44085141668956196
5.714136221411064e+18,42.363147999999995,-71.093133,42.365833,-71.081106,EAT,2022-07-20 09:53:08,2022-07-20 09:54:27,1,0.5816207601535079
1.251028637511974e+19,42.368071,-71.093378,42.366277000000004,-71.09169,EAT,2022-07-20 09:54:36,2022-07-20 09:56:09,1,0.08100117271671099
8.865276947343459e+18,42.363164000000005,-71.088442,42.366428000000006,-71.094095,EAT,2022-07-20 10:19:12,2022-07-20 10:20:19,1,0.058667307888661015
1.600324606416673e+18,42.366428000000006,-71.094095,42.362077,-71.08483299999999,EAT,2022-07-20 10:20:00,2022-07-20 10:21:44,1,0.090310121569233
1.536767563730633e+18,42.366428000000006,-71.094095,42.36607264832689,-71.09425198611959,EAT,2022-07-20 10:38:19,2022-07-20 10:42:03,3,0.19336991956553398
8.382530667264905e+18,42.361649,-71.09047,42.360176467630076,-71.08576965108064,EAT,2022-07-20 10:40:45,2022-07-20 10:46:22,5,0.29167250550905205
5.805013918233828e+16,42.363164000000005,-71.088442,42.368105300969034,-71.08368005309656,EAT,2022-07-20 10:47:50,2022-07-20 10:49:57,2,0.7162215404772071
6.691775313094288e+18,42.363101,-71.08785400000001,42.365903,-71.080833,EAT,2022-07-20 10:49:55,2022-07-20 10:53:26,3,1.048305514602669
1.2682154034676883e+19,42.361649,-71.09047,42.359190999999996,-71.093366,EAT,2022-07-20 10:52:05,2022-07-20 10:52:05,0,0.0
5.905223324622174e+18,42.359176,-71.088217,42.362636241361024,-71.08273466757198,EAT,2022-07-20 10:52:32,2022-07-20 11:00:59,8,0.43817617116253504
2.823116466902217e+17,42.361649,-71.09047,42.360176467630076,-71.08576965108064,EAT,2022-07-20 10:52:32,2022-07-20 10:59:43,7,0.3675644999607571
1.6555260296920564e+19,42.363323,-71.08247,42.366125,-71.081942,EAT,2022-07-20 10:53:09,2022-07-20 10:54:17,1,0.05884917794575301
9.838154331113554e+16,42.363323,-71.08247,42.362934,-71.082109,EAT,2022-07-20 10:55:08,2022-07-20 10:56:18,1,0.06063742461018301
3.011460401890412e+17,42.363164000000005,-71.088442,42.361889,-71.090546,EAT,2022-07-20 10:56:38,2022-07-20 10:56:38,0,0.0
1.3549154726816154e+18,42.363164000000005,-71.088442,42.364121000000004,-71.084867,EAT,2022-07-20 10:56:53,2022-07-20 11:04:23,7,0.38868142823674107
9.772160862499123e+18,42.36255,-71.085605,42.362934,-71.082109,EAT,2022-07-20 10:58:13,2022-07-20 11:00:33,2,0.6823709910699991
8.917734592381549e+18,42.361317,-71.085981,42.359190999999996,-71.093366,EAT,2022-07-20 11:00:00,2022-07-20 11:00:00,0,0.0
